trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/beta,config/update_epochs,config/saddle_point_optimization,config/use_kl_loss,config/sampler,config/parametrized_sampler,config/q_histogram,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
17c534a3,-1000.0,1712921780,,True,11,2024-04-12_13-36-20,0.05640697479248047,6.109441518783569,15508,Nicolass-Air.technicolor.net,127.0.0.1,6.109441518783569,11,"25_trial_index=4,alpha=1.0895,anneal_lr=True,batch_size=0,beta=0.0036,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0028,q_histogram=False,q_lr_start=0.0077,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,128,True,0.99,8,0.0027714485673472804,0.007663771858496087,1.0894508576784598,,0.0036392671475579627,10,True,True,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,4
98dd12f7,-1000.0,1712921891,,True,33,2024-04-12_13-38-11,1.5570991039276123,106.37075901031494,15538,Nicolass-Air.technicolor.net,127.0.0.1,106.37075901031494,33,"26_trial_index=0,alpha=3.8510,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0001,q_histogram=False,q_lr_start=0.0006,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00010068664953646723,0.0006104519775922744,3.8510295757291164,,0.0002007903923125794,50,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,0
92ece8e8,-1000.0,1712921905,,True,34,2024-04-12_13-38-25,0.7125260829925537,111.35371160507202,15551,Nicolass-Air.technicolor.net,127.0.0.1,111.35371160507202,34,"27_trial_index=1,alpha=3.8510,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0001,q_histogram=False,q_lr_start=0.0006,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00010068664953646723,0.0006104519775922744,3.8510295757291164,,0.0002007903923125794,50,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,1
7d4b8a0c,-1000.0,1712921932,,True,40,2024-04-12_13-38-52,1.7266690731048584,128.55326795578003,15565,Nicolass-Air.technicolor.net,127.0.0.1,128.55326795578003,40,"28_trial_index=2,alpha=3.8510,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0001,q_histogram=False,q_lr_start=0.0006,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00010068664953646723,0.0006104519775922744,3.8510295757291164,,0.0002007903923125794,50,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,2
40fb0ccc,-1000.0,1712921931,,True,37,2024-04-12_13-38-51,0.13764309883117676,117.09863066673279,15582,Nicolass-Air.technicolor.net,127.0.0.1,117.09863066673279,37,"29_trial_index=3,alpha=3.8510,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0001,q_histogram=False,q_lr_start=0.0006,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00010068664953646723,0.0006104519775922744,3.8510295757291164,,0.0002007903923125794,50,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,3
b28a47ee,-1000.0,1712921904,,True,23,2024-04-12_13-38-24,1.2134149074554443,76.40160036087036,15595,Nicolass-Air.technicolor.net,127.0.0.1,76.40160036087036,23,"30_trial_index=4,alpha=3.8510,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0001,q_histogram=False,q_lr_start=0.0006,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.00010068664953646723,0.0006104519775922744,3.8510295757291164,,0.0002007903923125794,50,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,4
09f7064c,-1000.0,1712921883,,True,3,2024-04-12_13-38-03,6.589699745178223,14.69187879562378,15634,Nicolass-Air.technicolor.net,127.0.0.1,14.69187879562378,3,"31_trial_index=0,alpha=1.7428,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0008,q_histogram=False,q_lr_start=0.0017,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.0008039931293932886,0.0017302671593351464,1.7428024606046233,,0.0019327114767268606,100,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,0
614cb9f7,-1000.0,1712921914,,True,4,2024-04-12_13-38-34,4.31081223487854,18.354106187820435,15652,Nicolass-Air.technicolor.net,127.0.0.1,18.354106187820435,4,"32_trial_index=1,alpha=1.7428,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0008,q_histogram=False,q_lr_start=0.0017,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.0008039931293932886,0.0017302671593351464,1.7428024606046233,,0.0019327114767268606,100,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,1
2ac23440,-1000.0,1712921956,,True,9,2024-04-12_13-39-16,4.494688034057617,48.08829689025879,15668,Nicolass-Air.technicolor.net,127.0.0.1,48.08829689025879,9,"33_trial_index=2,alpha=1.7428,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0008,q_histogram=False,q_lr_start=0.0017,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.0008039931293932886,0.0017302671593351464,1.7428024606046233,,0.0019327114767268606,100,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,2
b61ebbb1,-1000.0,1712922034,,True,18,2024-04-12_13-40-34,4.715259075164795,115.00157141685486,15682,Nicolass-Air.technicolor.net,127.0.0.1,115.00157141685486,18,"34_trial_index=3,alpha=1.7428,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0008,q_histogram=False,q_lr_start=0.0017,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.0008039931293932886,0.0017302671593351464,1.7428024606046233,,0.0019327114767268606,100,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,3
b05ac277,-1000.0,1712921940,,True,3,2024-04-12_13-39-00,4.396407842636108,11.533263683319092,15696,Nicolass-Air.technicolor.net,127.0.0.1,11.533263683319092,3,"35_trial_index=4,alpha=1.7428,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0008,q_histogram=False,q_lr_start=0.0017,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.0008039931293932886,0.0017302671593351464,1.7428024606046233,,0.0019327114767268606,100,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,4
f8def4d6,-126.2491226196289,1712922207,,True,97,2024-04-12_13-43-27,2.916860818862915,265.6046185493469,15708,Nicolass-Air.technicolor.net,127.0.0.1,265.6046185493469,97,"36_trial_index=0,alpha=6.1882,anneal_lr=False,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0039,q_histogram=False,q_lr_start=0.0001,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,128,False,0.99,8,0.003859836881800259,0.00012380792381592713,6.188174496469664,,0.0003502477548094283,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,0
2072d4e2,-176.72976684570312,1712922207,,True,97,2024-04-12_13-43-27,2.7561779022216797,255.29014801979065,15721,Nicolass-Air.technicolor.net,127.0.0.1,255.29014801979065,97,"37_trial_index=1,alpha=6.1882,anneal_lr=False,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0039,q_histogram=False,q_lr_start=0.0001,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,128,False,0.99,8,0.003859836881800259,0.00012380792381592713,6.188174496469664,,0.0003502477548094283,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,1
66488577,-113.10127258300781,1712922228,,True,97,2024-04-12_13-43-48,2.8666000366210938,265.82704281806946,15736,Nicolass-Air.technicolor.net,127.0.0.1,265.82704281806946,97,"38_trial_index=2,alpha=6.1882,anneal_lr=False,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0039,q_histogram=False,q_lr_start=0.0001,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,128,False,0.99,8,0.003859836881800259,0.00012380792381592713,6.188174496469664,,0.0003502477548094283,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,2
b04a7a9e,-216.39971923828125,1712922244,,True,97,2024-04-12_13-44-04,2.923452138900757,271.6526267528534,15762,Nicolass-Air.technicolor.net,127.0.0.1,271.6526267528534,97,"39_trial_index=3,alpha=6.1882,anneal_lr=False,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0039,q_histogram=False,q_lr_start=0.0001,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,128,False,0.99,8,0.003859836881800259,0.00012380792381592713,6.188174496469664,,0.0003502477548094283,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,3
a4d8d722,-330.57562255859375,1712922266,,True,97,2024-04-12_13-44-26,2.999368906021118,280.56324100494385,15777,Nicolass-Air.technicolor.net,127.0.0.1,280.56324100494385,97,"40_trial_index=4,alpha=6.1882,anneal_lr=False,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0039,q_histogram=False,q_lr_start=0.0001,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,128,False,0.99,8,0.003859836881800259,0.00012380792381592713,6.188174496469664,,0.0003502477548094283,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,4
7833786b,-1000.0,1712922042,,True,37,2024-04-12_13-40-42,0.20503020286560059,16.632803678512573,15831,Nicolass-Air.technicolor.net,127.0.0.1,16.632803678512573,37,"41_trial_index=0,alpha=2.1904,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0050,q_histogram=False,q_lr_start=0.0032,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.004989141514271791,0.0032369732295017277,2.1903622660666726,,0.00028518395883430503,10,True,False,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,0
40242ddf,-1000.0,1712922062,,True,34,2024-04-12_13-41-02,0.018828153610229492,14.810776948928833,15844,Nicolass-Air.technicolor.net,127.0.0.1,14.810776948928833,34,"42_trial_index=1,alpha=2.1904,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0050,q_histogram=False,q_lr_start=0.0032,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.004989141514271791,0.0032369732295017277,2.1903622660666726,,0.00028518395883430503,10,True,False,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,1
7069c1d0,-1000.0,1712922070,,True,27,2024-04-12_13-41-10,0.019881010055541992,10.941848516464233,15864,Nicolass-Air.technicolor.net,127.0.0.1,10.941848516464233,27,"43_trial_index=2,alpha=2.1904,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0050,q_histogram=False,q_lr_start=0.0032,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.004989141514271791,0.0032369732295017277,2.1903622660666726,,0.00028518395883430503,10,True,False,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,2
2f78341b,-1000.0,1712922082,,True,30,2024-04-12_13-41-22,0.18393397331237793,11.634939670562744,15872,Nicolass-Air.technicolor.net,127.0.0.1,11.634939670562744,30,"44_trial_index=3,alpha=2.1904,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0050,q_histogram=False,q_lr_start=0.0032,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.004989141514271791,0.0032369732295017277,2.1903622660666726,,0.00028518395883430503,10,True,False,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,3
aa02ff0d,-1000.0,1712922101,,True,45,2024-04-12_13-41-41,0.20507287979125977,19.338594436645508,15887,Nicolass-Air.technicolor.net,127.0.0.1,19.338594436645508,45,"45_trial_index=4,alpha=2.1904,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_lr_start=0.0050,q_histogram=False,q_lr_start=0.0032,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,4,128,True,0.99,8,0.004989141514271791,0.0032369732295017277,2.1903622660666726,,0.00028518395883430503,10,True,False,<class '__main__.ExponentiatedGradientSampler'>,False,False,0,0,0,4
a859c939,-376.2879943847656,1712922447,,True,48,2024-04-12_13-47-27,7.789685010910034,354.45048451423645,15903,Nicolass-Air.technicolor.net,127.0.0.1,354.45048451423645,48,"46_trial_index=0,alpha=5.9470,anneal_lr=False,batch_size=0,beta=0.0052,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0006,q_histogram=False,q_lr_start=0.0005,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,256,False,0.99,4,0.0005784972859773849,0.00046065266658984195,5.947049408425016,,0.005168126435253922,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,0
8194f839,-297.702392578125,1712922466,,True,48,2024-04-12_13-47-46,7.578956842422485,361.11816358566284,15913,Nicolass-Air.technicolor.net,127.0.0.1,361.11816358566284,48,"47_trial_index=1,alpha=5.9470,anneal_lr=False,batch_size=0,beta=0.0052,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0006,q_histogram=False,q_lr_start=0.0005,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,256,False,0.99,4,0.0005784972859773849,0.00046065266658984195,5.947049408425016,,0.005168126435253922,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,1
0ae4b7ff,-368.568603515625,1712922470,,True,48,2024-04-12_13-47-50,7.8499839305877686,351.718416929245,15948,Nicolass-Air.technicolor.net,127.0.0.1,351.718416929245,48,"48_trial_index=2,alpha=5.9470,anneal_lr=False,batch_size=0,beta=0.0052,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0006,q_histogram=False,q_lr_start=0.0005,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,256,False,0.99,4,0.0005784972859773849,0.00046065266658984195,5.947049408425016,,0.005168126435253922,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,2
5f1fd543,-399.21923828125,1712922578,,True,48,2024-04-12_13-49-38,7.551733016967773,355.4267680644989,16035,Nicolass-Air.technicolor.net,127.0.0.1,355.4267680644989,48,"49_trial_index=3,alpha=5.9470,anneal_lr=False,batch_size=0,beta=0.0052,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0006,q_histogram=False,q_lr_start=0.0005,saddle_point_optimization=True,sampler=ref_ph_15c28de2,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,100000,8,256,False,0.99,4,0.0005784972859773849,0.00046065266658984195,5.947049408425016,,0.005168126435253922,50,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,False,0,0,0,3
