trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr_start,config/policy_lr_end,config/q_lr_start,config/q_lr_end,config/alpha,config/eta,config/autotune,config/target_entropy_scale,config/linear_schedule,config/saddle_point_optimization,config/kl_loss,config/__trial_index__
838669f4,9.0,1711571466,,True,30,2024-03-27_21-31-07,7.093600034713745,211.70564818382263,36244,Nicolass-Air.technicolor.net,127.0.0.1,211.70564818382263,30,"25_trial_index=0,alpha=6.1809,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0048,q_lr_end=0.0010,q_lr_start=0.0107,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,500,5,4,1.0,0.004785866450567097,0.001,0.010727736054653837,0.001,6.180886193423914,,False,0.1,False,True,True,0
47ee69f6,8.0,1711571474,,True,30,2024-03-27_21-31-14,7.121030807495117,216.35747003555298,36225,Nicolass-Air.technicolor.net,127.0.0.1,216.35747003555298,30,"26_trial_index=1,alpha=6.1809,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0048,q_lr_end=0.0010,q_lr_start=0.0107,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,500,5,4,1.0,0.004785866450567097,0.001,0.010727736054653837,0.001,6.180886193423914,,False,0.1,False,True,True,1
728e240c,13.6,1711571524,,True,30,2024-03-27_21-32-04,8.660778045654297,260.5389828681946,36219,Nicolass-Air.technicolor.net,127.0.0.1,260.5389828681946,30,"27_trial_index=2,alpha=6.1809,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0048,q_lr_end=0.0010,q_lr_start=0.0107,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,500,5,4,1.0,0.004785866450567097,0.001,0.010727736054653837,0.001,6.180886193423914,,False,0.1,False,True,True,2
d1bd6c0d,0.0,1711571384,,True,20,2024-03-27_21-29-44,1.5093021392822266,105.56680107116699,36239,Nicolass-Air.technicolor.net,127.0.0.1,105.56680107116699,20,"28_trial_index=0,alpha=1.1503,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.3626,q_lr_end=0.0010,q_lr_start=0.0664,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,450,5,8,0.99,0.3625855551204497,0.001,0.06640972328631894,0.001,1.1503376428198144,,False,0.1,False,True,True,0
7db2e397,9.0,1711571467,,True,30,2024-03-27_21-31-07,6.392714023590088,187.1170539855957,36265,Nicolass-Air.technicolor.net,127.0.0.1,187.1170539855957,30,"29_trial_index=1,alpha=1.1503,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.3626,q_lr_end=0.0010,q_lr_start=0.0664,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,450,5,8,0.99,0.3625855551204497,0.001,0.06640972328631894,0.001,1.1503376428198144,,False,0.1,False,True,True,1
51dfbd34,0.0,1711571524,,True,27,2024-03-27_21-32-04,0.9061079025268555,191.41151571273804,36234,Nicolass-Air.technicolor.net,127.0.0.1,191.41151571273804,27,"30_trial_index=2,alpha=1.1503,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.3626,q_lr_end=0.0010,q_lr_start=0.0664,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,450,5,8,0.99,0.3625855551204497,0.001,0.06640972328631894,0.001,1.1503376428198144,,False,0.1,False,True,True,2
5cb7f41e,8.0,1711571619,,True,30,2024-03-27_21-33-39,8.865615844726562,277.34473729133606,36276,Nicolass-Air.technicolor.net,127.0.0.1,277.34473729133606,30,"31_trial_index=0,alpha=1.5563,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1235,q_lr_end=0.0010,q_lr_start=0.0034,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,450,5,8,1.0,0.12347893096258834,0.001,0.003419543894978341,0.001,1.5563289785095182,,False,0.1,False,True,True,0
fa29941a,8.0,1711571676,,True,30,2024-03-27_21-34-36,10.665179014205933,290.9745132923126,36239,Nicolass-Air.technicolor.net,127.0.0.1,290.9745132923126,30,"32_trial_index=1,alpha=1.5563,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1235,q_lr_end=0.0010,q_lr_start=0.0034,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,450,5,8,1.0,0.12347893096258834,0.001,0.003419543894978341,0.001,1.5563289785095182,,False,0.1,False,True,True,1
96f3ed7a,8.0,1711571765,,True,30,2024-03-27_21-36-05,10.29195785522461,297.8548619747162,36244,Nicolass-Air.technicolor.net,127.0.0.1,297.8548619747162,30,"33_trial_index=2,alpha=1.5563,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1235,q_lr_end=0.0010,q_lr_start=0.0034,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,450,5,8,1.0,0.12347893096258834,0.001,0.003419543894978341,0.001,1.5563289785095182,,False,0.1,False,True,True,2
bc261278,24.2,1711571745,,True,30,2024-03-27_21-35-45,9.476399183273315,278.42300248146057,36265,Nicolass-Air.technicolor.net,127.0.0.1,278.42300248146057,30,"34_trial_index=0,alpha=0.2746,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0141,q_lr_end=0.0010,q_lr_start=0.2150,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,500,5,4,0.99,0.014062487588463344,0.001,0.21496959815182026,0.001,0.2745666959407679,,False,0.1,False,True,True,0
6c2cc886,0.0,1711571678,,True,22,2024-03-27_21-34-38,3.5838589668273926,204.04569101333618,36225,Nicolass-Air.technicolor.net,127.0.0.1,204.04569101333618,22,"35_trial_index=1,alpha=0.2746,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0141,q_lr_end=0.0010,q_lr_start=0.2150,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,500,5,4,0.99,0.014062487588463344,0.001,0.21496959815182026,0.001,0.2745666959407679,,False,0.1,False,True,True,1
784356e6,0.0,1711571535,,True,3,2024-03-27_21-32-15,0.8497772216796875,11.381743431091309,36219,Nicolass-Air.technicolor.net,127.0.0.1,11.381743431091309,3,"36_trial_index=2,alpha=0.2746,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0141,q_lr_end=0.0010,q_lr_start=0.2150,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,500,5,4,0.99,0.014062487588463344,0.001,0.21496959815182026,0.001,0.2745666959407679,,False,0.1,False,True,True,2
ba21977c,38.0,1711571892,,True,30,2024-03-27_21-38-12,13.587955951690674,365.8942458629608,36234,Nicolass-Air.technicolor.net,127.0.0.1,365.8942458629608,30,"37_trial_index=0,alpha=0.8652,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0208,q_lr_end=0.0010,q_lr_start=0.0059,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,500,5,4,1.0,0.020835260305592483,0.001,0.005933732752656644,0.001,0.8652115785936537,,False,0.1,False,True,True,0
299ad9a4,8.0,1711571653,,True,30,2024-03-27_21-34-13,4.244983911514282,117.95440220832825,36219,Nicolass-Air.technicolor.net,127.0.0.1,117.95440220832825,30,"38_trial_index=1,alpha=0.8652,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0208,q_lr_end=0.0010,q_lr_start=0.0059,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,500,5,4,1.0,0.020835260305592483,0.001,0.005933732752656644,0.001,0.8652115785936537,,False,0.1,False,True,True,1
61d3a263,9.0,1711571771,,True,30,2024-03-27_21-36-11,4.22802996635437,151.8100926876068,36276,Nicolass-Air.technicolor.net,127.0.0.1,151.8100926876068,30,"39_trial_index=2,alpha=0.8652,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0208,q_lr_end=0.0010,q_lr_start=0.0059,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,500,5,4,1.0,0.020835260305592483,0.001,0.005933732752656644,0.001,0.8652115785936537,,False,0.1,False,True,True,2
d8b004d6,0.0,1711571668,,True,2,2024-03-27_21-34-28,0.47804903984069824,14.218276262283325,36219,Nicolass-Air.technicolor.net,127.0.0.1,14.218276262283325,2,"40_trial_index=0,alpha=4.5960,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0430,q_lr_end=0.0010,q_lr_start=0.3730,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,450,5,8,0.99,0.042961830227120176,0.001,0.37296415433068797,0.001,4.596035245369205,,False,0.1,False,True,True,0
509a5f45,0.0,1711571726,,True,5,2024-03-27_21-35-26,1.3117730617523193,58.30580496788025,36219,Nicolass-Air.technicolor.net,127.0.0.1,58.30580496788025,5,"41_trial_index=1,alpha=4.5960,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0430,q_lr_end=0.0010,q_lr_start=0.3730,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,450,5,8,0.99,0.042961830227120176,0.001,0.37296415433068797,0.001,4.596035245369205,,False,0.1,False,True,True,1
47c1e68e,0.0,1711571767,,True,4,2024-03-27_21-36-07,14.770283937454224,90.8973126411438,36239,Nicolass-Air.technicolor.net,127.0.0.1,90.8973126411438,4,"42_trial_index=2,alpha=4.5960,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0430,q_lr_end=0.0010,q_lr_start=0.3730,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,450,5,8,0.99,0.042961830227120176,0.001,0.37296415433068797,0.001,4.596035245369205,,False,0.1,False,True,True,2
961d97be,8.0,1711571868,,True,30,2024-03-27_21-37-48,6.072071075439453,189.0028097629547,36225,Nicolass-Air.technicolor.net,127.0.0.1,189.0028097629547,30,"43_trial_index=0,alpha=0.4786,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1490,q_lr_end=0.0010,q_lr_start=0.0184,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,450,5,8,1.0,0.14896711503434837,0.001,0.0184228144765506,0.001,0.4785835964403767,,False,0.1,False,True,True,0
44ae049b,9.0,1711571929,,True,30,2024-03-27_21-38-49,6.843536853790283,206.60385942459106,36290,Nicolass-Air.technicolor.net,127.0.0.1,206.60385942459106,30,"44_trial_index=1,alpha=0.4786,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1490,q_lr_end=0.0010,q_lr_start=0.0184,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,450,5,8,1.0,0.14896711503434837,0.001,0.0184228144765506,0.001,0.4785835964403767,,False,0.1,False,True,True,1
9c1f0619,9.0,1711571939,,True,30,2024-03-27_21-38-59,7.291743040084839,211.159893989563,36219,Nicolass-Air.technicolor.net,127.0.0.1,211.159893989563,30,"45_trial_index=2,alpha=0.4786,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=8,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1490,q_lr_end=0.0010,q_lr_start=0.0184,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=100,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,100,450,5,8,1.0,0.14896711503434837,0.001,0.0184228144765506,0.001,0.4785835964403767,,False,0.1,False,True,True,2
9b02811c,47.8,1711572324,,True,30,2024-03-27_21-45-24,36.8478147983551,578.638130903244,36265,Nicolass-Air.technicolor.net,127.0.0.1,578.638130903244,30,"46_trial_index=0,alpha=2.7652,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0060,q_lr_end=0.0010,q_lr_start=0.1140,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,500,5,4,0.99,0.006012809321208934,0.001,0.11402763113383059,0.001,2.7651589108963046,,False,0.1,False,True,True,0
a28f6905,35.6,1711572354,,True,30,2024-03-27_21-45-54,27.282675981521606,588.6543469429016,36244,Nicolass-Air.technicolor.net,127.0.0.1,588.6543469429016,30,"47_trial_index=1,alpha=2.7652,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0060,q_lr_end=0.0010,q_lr_start=0.1140,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,500,5,4,0.99,0.006012809321208934,0.001,0.11402763113383059,0.001,2.7651589108963046,,False,0.1,False,True,True,1
c66f5e5e,0.0,1711571884,,True,16,2024-03-27_21-38-04,0.721034049987793,116.65344715118408,36239,Nicolass-Air.technicolor.net,127.0.0.1,116.65344715118408,16,"48_trial_index=2,alpha=2.7652,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.0060,q_lr_end=0.0010,q_lr_start=0.1140,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=500,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,500,5,4,0.99,0.006012809321208934,0.001,0.11402763113383059,0.001,2.7651589108963046,,False,0.1,False,True,True,2
b29a6236,0.0,1711571827,,True,9,2024-03-27_21-37-07,2.281243085861206,54.939807176589966,36276,Nicolass-Air.technicolor.net,127.0.0.1,54.939807176589966,9,"49_trial_index=0,alpha=0.6676,autotune=False,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=1.0000,kl_loss=True,linear_schedule=False,num_envs=4,num_rollouts=5,num_updates=30,policy_lr_end=0.0010,policy_lr_start=0.1044,q_lr_end=0.0010,q_lr_start=0.0243,saddle_point_optimization=True,seed=1,target_entropy_scale=0.1000,torch_deterministic=True,total_timesteps=200,track=False,update_epochs=300,update_policy_epochs=450,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,200,30,10000,300,450,5,4,1.0,0.10436903510857679,0.001,0.02432874668595803,0.001,0.6675696170569537,,False,0.1,False,True,True,0
